 -0.005000000 -0.033464055  0.000000000 1.777160e-05
 -0.004000000 -0.026771244  0.000000000 2.629432e-05
 -0.003000000 -0.020078433  0.000000000 3.181251e-05
 -0.002000000 -0.013385622  0.000000000 2.503511e-05
 -0.001000000 -0.006692811  0.000000000 1.178279e-05
  0.000000000  0.000000000  0.000000000 1.429523e-12
  0.001000000  0.006692811  0.000000000 -4.033873e-06
  0.002000000  0.013385622  0.000000000 2.460196e-06
  0.003000000  0.020078433  0.000000000 1.840508e-05
  0.004000000  0.026771244  0.000000000 2.750864e-05
  0.005000000  0.033464055  0.000000000 2.785966e-05
