  0.000000000 -0.030720000 -0.004800000 6.846550e-05
  0.000000000 -0.030720000 -0.004600000 6.704391e-05
  0.000000000 -0.030720000 -0.004400000 6.575818e-05
  0.000000000 -0.030720000 -0.004200000 6.459128e-05
  0.000000000 -0.030720000 -0.004000000 6.352511e-05
  0.000000000 -0.030720000 -0.003800000 6.254673e-05
  0.000000000 -0.030720000 -0.003600000 6.163592e-05
  0.000000000 -0.030720000 -0.003400000 6.077705e-05
  0.000000000 -0.030720000 -0.003200000 5.996551e-05
  0.000000000 -0.030720000 -0.003000000 5.920011e-05
  0.000000000 -0.030720000 -0.002800000 5.847764e-05
  0.000000000 -0.030720000 -0.002600000 5.779344e-05
  0.000000000 -0.030720000 -0.002400000 5.714609e-05
  0.000000000 -0.030720000 -0.002200000 5.654209e-05
  0.000000000 -0.030720000 -0.002000000 5.598466e-05
  0.000000000 -0.030720000 -0.001800000 5.548028e-05
  0.000000000 -0.030720000 -0.001600000 5.503724e-05
  0.000000000 -0.030720000 -0.001400000 5.466709e-05
  0.000000000 -0.030720000 -0.001200000 5.438917e-05
  0.000000000 -0.030720000 -0.001000000 5.422439e-05
  0.000000000 -0.030720000 -0.000800000 5.418871e-05
  0.000000000 -0.030720000 -0.000600000 5.429532e-05
  0.000000000 -0.030720000 -0.000400000 5.455752e-05
  0.000000000 -0.030720000 -0.000200000 5.498639e-05
  0.000000000 -0.030720000  0.000000000 5.558913e-05
  0.000000000 -0.029440000 -0.004800000 6.611795e-05
  0.000000000 -0.029440000 -0.004600000 6.466333e-05
  0.000000000 -0.029440000 -0.004400000 6.335555e-05
  0.000000000 -0.029440000 -0.004200000 6.218027e-05
  0.000000000 -0.029440000 -0.004000000 6.111290e-05
  0.000000000 -0.029440000 -0.003800000 6.014022e-05
  0.000000000 -0.029440000 -0.003600000 5.923997e-05
  0.000000000 -0.029440000 -0.003400000 5.839719e-05
  0.000000000 -0.029440000 -0.003200000 5.760676e-05
  0.000000000 -0.029440000 -0.003000000 5.686154e-05
  0.000000000 -0.029440000 -0.002800000 5.615779e-05
  0.000000000 -0.029440000 -0.002600000 5.548925e-05
  0.000000000 -0.029440000 -0.002400000 5.485734e-05
  0.000000000 -0.029440000 -0.002200000 5.425950e-05
  0.000000000 -0.029440000 -0.002000000 5.370105e-05
  0.000000000 -0.029440000 -0.001800000 5.318579e-05
  0.000000000 -0.029440000 -0.001600000 5.272472e-05
  0.000000000 -0.029440000 -0.001400000 5.233354e-05
  0.000000000 -0.029440000 -0.001200000 5.203263e-05
  0.000000000 -0.029440000 -0.001000000 5.184435e-05
  0.000000000 -0.029440000 -0.000800000 5.178611e-05
  0.000000000 -0.029440000 -0.000600000 5.187355e-05
  0.000000000 -0.029440000 -0.000400000 5.211642e-05
  0.000000000 -0.029440000 -0.000200000 5.252700e-05
  0.000000000 -0.029440000  0.000000000 5.311203e-05
  0.000000000 -0.028160000 -0.004800000 6.380830e-05
  0.000000000 -0.028160000 -0.004600000 6.231504e-05
  0.000000000 -0.028160000 -0.004400000 6.098197e-05
  0.000000000 -0.028160000 -0.004200000 5.979511e-05
  0.000000000 -0.028160000 -0.004000000 5.873034e-05
  0.000000000 -0.028160000 -0.003800000 5.776267e-05
  0.000000000 -0.028160000 -0.003600000 5.687251e-05
  0.000000000 -0.028160000 -0.003400000 5.604557e-05
  0.000000000 -0.028160000 -0.003200000 5.527235e-05
  0.000000000 -0.028160000 -0.003000000 5.454387e-05
  0.000000000 -0.028160000 -0.002800000 5.385237e-05
  0.000000000 -0.028160000 -0.002600000 5.319901e-05
  0.000000000 -0.028160000 -0.002400000 5.257465e-05
  0.000000000 -0.028160000 -0.002200000 5.197561e-05
  0.000000000 -0.028160000 -0.002000000 5.140248e-05
  0.000000000 -0.028160000 -0.001800000 5.086521e-05
  0.000000000 -0.028160000 -0.001600000 5.038017e-05
  0.000000000 -0.028160000 -0.001400000 4.996675e-05
  0.000000000 -0.028160000 -0.001200000 4.964236e-05
  0.000000000 -0.028160000 -0.001000000 4.942935e-05
