  0.000000000 -0.032000000 -0.001600000 -0.000002931
  0.000000000 -0.032000000 -0.001400000 -0.000002889
  0.000000000 -0.032000000 -0.001200000 -0.000002842
  0.000000000 -0.032000000 -0.001000000 -0.000002822
  0.000000000 -0.032000000 -0.000800000 -0.000002798
  0.000000000 -0.032000000 -0.000600000 -0.000002803
  0.000000000 -0.032000000 -0.000400000 -0.000002812
  0.000000000 -0.032000000 -0.000200000 -0.000002829
  0.000000000 -0.032000000  0.000000000 -0.000002856
  0.000000000 -0.032000000  0.000200000 -0.000002898
  0.000000000 -0.032000000  0.000400000 -0.000002962
  0.000000000 -0.030720000 -0.002200000 -0.000002969
  0.000000000 -0.030720000 -0.002000000 -0.000002883
  0.000000000 -0.030720000 -0.001800000 -0.000002816
  0.000000000 -0.030720000 -0.001600000 -0.000002744
  0.000000000 -0.030720000 -0.001400000 -0.000002686
  0.000000000 -0.030720000 -0.001200000 -0.000002655
  0.000000000 -0.030720000 -0.001000000 -0.000002625
  0.000000000 -0.030720000 -0.000800000 -0.000002603
  0.000000000 -0.030720000 -0.000600000 -0.000002598
  0.000000000 -0.030720000 -0.000400000 -0.000002608
  0.000000000 -0.030720000 -0.000200000 -0.000002618
  0.000000000 -0.030720000  0.000000000 -0.000002644
  0.000000000 -0.030720000  0.000200000 -0.000002693
  0.000000000 -0.030720000  0.000400000 -0.000002747
  0.000000000 -0.030720000  0.000600000 -0.000002813
  0.000000000 -0.030720000  0.000800000 -0.000002894
  0.000000000 -0.030720000  0.001000000 -0.000002981
  0.000000000 -0.029440000 -0.002400000 -0.000002895
  0.000000000 -0.029440000 -0.002200000 -0.000002795
  0.000000000 -0.029440000 -0.002000000 -0.000002713
  0.000000000 -0.029440000 -0.001800000 -0.000002632
  0.000000000 -0.029440000 -0.001600000 -0.000002563
  0.000000000 -0.029440000 -0.001400000 -0.000002510
  0.000000000 -0.029440000 -0.001200000 -0.000002462
  0.000000000 -0.029440000 -0.001000000 -0.000002429
  0.000000000 -0.029440000 -0.000800000 -0.000002412
  0.000000000 -0.029440000 -0.000600000 -0.000002402
  0.000000000 -0.029440000 -0.000400000 -0.000002404
  0.000000000 -0.029440000 -0.000200000 -0.000002421
  0.000000000 -0.029440000  0.000000000 -0.000002455
  0.000000000 -0.029440000  0.000200000 -0.000002481
  0.000000000 -0.029440000  0.000400000 -0.000002544
  0.000000000 -0.029440000  0.000600000 -0.000002600
  0.000000000 -0.029440000  0.000800000 -0.000002686
  0.000000000 -0.029440000  0.001000000 -0.000002769
  0.000000000 -0.029440000  0.001200000 -0.000002868
  0.000000000 -0.029440000  0.001400000 -0.000002985
  0.000000000 -0.028160000 -0.002800000 -0.000002965
  0.000000000 -0.028160000 -0.002600000 -0.000002839
  0.000000000 -0.028160000 -0.002400000 -0.000002729
  0.000000000 -0.028160000 -0.002200000 -0.000002632
  0.000000000 -0.028160000 -0.002000000 -0.000002538
  0.000000000 -0.028160000 -0.001800000 -0.000002457
  0.000000000 -0.028160000 -0.001600000 -0.000002389
  0.000000000 -0.028160000 -0.001400000 -0.000002327
  0.000000000 -0.028160000 -0.001200000 -0.000002284
  0.000000000 -0.028160000 -0.001000000 -0.000002247
  0.000000000 -0.028160000 -0.000800000 -0.000002220
  0.000000000 -0.028160000 -0.000600000 -0.000002215
  0.000000000 -0.028160000 -0.000400000 -0.000002209
  0.000000000 -0.028160000 -0.000200000 -0.000002226
  0.000000000 -0.028160000  0.000000000 -0.000002254
  0.000000000 -0.028160000  0.000200000 -0.000002284
  0.000000000 -0.028160000  0.000400000 -0.000002335
  0.000000000 -0.028160000  0.000600000 -0.000002404
  0.000000000 -0.028160000  0.000800000 -0.000002475
  0.000000000 -0.028160000  0.001000000 -0.000002564
  0.000000000 -0.028160000  0.001200000 -0.000002661
  0.000000000 -0.028160000  0.001400000 -0.000002777
  0.000000000 -0.028160000  0.001600000 -0.000002899
  0.000000000 -0.026880000 -0.003000000 -0.000002950
  0.000000000 -0.026880000 -0.002800000 -0.000002811
  0.000000000 -0.026880000 -0.002600000 -0.000002683
  0.000000000 -0.026880000 -0.002400000 -0.000002569
