 -0.005000000 -0.031475000  0.000000000 1.242932e-04
 -0.004000000 -0.025180000  0.000000000 9.613918e-05
 -0.003000000 -0.018885000  0.000000000 7.463295e-05
 -0.002000000 -0.012590000  0.000000000 4.848484e-05
 -0.001000000 -0.006295000  0.000000000 2.120008e-05
  0.000000000  0.000000000  0.000000000 -4.422795e-12
  0.001000000  0.006295000  0.000000000 -7.661111e-06
  0.002000000  0.012590000  0.000000000 -1.930783e-06
  0.003000000  0.018885000  0.000000000 1.257773e-05
  0.004000000  0.025180000  0.000000000 1.972434e-05
  0.005000000  0.031475000  0.000000000 2.460922e-05
